customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Flag,MonthlyCharges_INR,TotalCharges_INR,tenure_bucket,OnlineSecurity_bin,TechSupport_bin,OnlineBackup_bin,DeviceProtection_bin,StreamingTV_bin,StreamingMovies_bin,service_count,contract_num,internet_tier,charge_per_tenure,cluster,persona_code,persona_name,persona_priority,pca_1,pca_2
9909-IDLEK,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,96.8,1826.7,No,0,8082.8,152529.45,19–24m,0,1,1,0,1,0,3,0,2,384.8952380952381,1,Persona B,Price-Sensitive Churners,HIGH,0.4262777957589096,1.5567138631241153
4092-OFQZS,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,417.5,No,0,1724.275,34861.25,19–24m,0,0,0,0,0,0,0,1,0,82.10833333333333,2,Persona D,Loyal High-Value,LOW,-1.9233858820942877,-1.8345231765471444
1561-BWHIN,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,344.5,No,0,1653.3,28765.75,19–24m,0,0,0,0,0,0,0,1,0,82.66499999999999,2,Persona D,Loyal High-Value,LOW,-1.9687357827967786,-1.831949078326575
4325-NFSKC,Male,1,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,1660.0,Yes,1,7565.099999999999,138610.0,19–24m,1,0,0,0,1,0,2,0,2,378.255,1,Persona B,Price-Sensitive Churners,HIGH,0.04616879564266789,1.4100302695437745
9927-DSWDF,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2180.55,No,0,8734.1,182075.925,19–24m,1,1,1,0,1,1,5,0,2,379.7434782608696,1,Persona B,Price-Sensitive Churners,HIGH,1.1367115467057334,1.7717089866061693
9500-LTVBP,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.05,2835.9,No,0,6684.175,236797.65,25–36m,0,1,0,0,0,0,1,0,2,185.67152777777778,1,Persona B,Price-Sensitive Churners,HIGH,0.269173754181033,0.8382312142408432
7252-NTGSS,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.15,45.15,No,0,3770.025,3770.025,0–6m,0,0,0,0,0,0,0,0,1,1885.0125,3,Persona A,High-Risk New Customers,CRITICAL,-2.538861272874934,1.0955155012913302
8149-AIQCG,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,No,0,6108.025000000001,228025.975,37–48m,0,0,0,0,0,0,0,0,2,152.700625,1,Persona B,Price-Sensitive Churners,HIGH,-0.010528412333912447,0.5978310533231848
1360-JYXKQ,Female,1,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.1,5437.1,No,0,8274.85,453997.85,49–72m,0,1,0,1,1,1,4,1,2,150.4518181818182,0,Persona C,Engaged Mid-Tier,MEDIUM,2.4946813352281314,0.45905931330510963
2955-PSXOE,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,Yes,1,1686.7,1686.7,0–6m,0,0,0,0,0,0,0,0,0,843.35,2,Persona D,Loyal High-Value,LOW,-2.8939873198153556,-0.5812766215780563
7762-URZQH,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.05,6981.35,Yes,1,8855.175,582942.725,49–72m,1,0,0,1,1,1,4,2,2,132.16679104477612,0,Persona C,Engaged Mid-Tier,MEDIUM,3.456999020253682,-0.1803419894886499
0899-WZRSD,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.35,5794.45,No,0,8796.725,483836.575,49–72m,1,1,0,0,1,1,4,0,2,154.32850877192982,0,Persona C,Engaged Mid-Tier,MEDIUM,2.3861960299923752,1.061910673324315
3255-GRXMG,Male,0,No,Yes,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.65,747.2,No,0,3811.775,62391.2,13–18m,0,0,0,0,0,0,0,0,1,200.61973684210525,1,Persona B,Price-Sensitive Churners,HIGH,-1.5506474908542476,-0.14752380250460972
4828-FAZPK,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.95,1267.95,No,0,6675.825,105873.825,13–18m,0,0,1,0,0,0,1,0,2,392.6955882352941,1,Persona B,Price-Sensitive Churners,HIGH,-0.484871608678061,1.2418579583844584
6094-ZIVKX,Female,0,No,No,68,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),54.45,3674.95,No,0,4546.575,306858.325,49–72m,1,0,0,1,0,0,2,1,1,65.89239130434783,0,Persona C,Engaged Mid-Tier,MEDIUM,0.941818291740589,-1.2232175864588646
6925-BAYGL,Female,1,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,1275.6,No,0,2095.85,106512.6,49–72m,0,0,0,0,0,0,0,2,0,38.81203703703704,2,Persona D,Loyal High-Value,LOW,-0.775028384007455,-2.7931339014942083
3262-EIDHV,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.7,5893.9,No,0,7072.45,492140.65,49–72m,1,1,0,1,1,1,5,2,1,96.88287671232877,0,Persona C,Engaged Mid-Tier,MEDIUM,2.9443072379759445,-1.1930129258614108
7354-OIJLX,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,724.65,No,0,6333.474999999999,60508.275,7–12m,0,0,0,0,0,0,0,0,2,633.3475,1,Persona B,Price-Sensitive Churners,HIGH,-1.1049984373677328,1.3608073716814
1376-HHBDV,Female,0,No,No,30,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,1536.75,No,0,4074.8,128318.625,25–36m,1,0,0,0,0,0,1,0,1,131.44516129032257,1,Persona B,Price-Sensitive Churners,HIGH,-0.8531133253535402,-0.24829598346842013
6907-NZZIJ,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,3615.6,Yes,1,8279.025,301902.6,25–36m,0,0,1,0,1,1,3,0,2,223.7574324324324,1,Persona B,Price-Sensitive Churners,HIGH,1.1932480124813014,1.2494826017699716
6133-OZILE,Female,0,No,No,18,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.2,607.3,No,0,2939.2000000000003,50709.55,13–18m,0,1,0,1,0,0,2,0,1,154.69473684210527,1,Persona B,Price-Sensitive Churners,HIGH,-1.2133798510743876,-0.1872754295634965
4135-FRWKJ,Female,1,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,76.25,4154.55,No,0,6366.875,346904.925,49–72m,1,1,0,1,1,0,4,1,1,113.69419642857143,0,Persona C,Engaged Mid-Tier,MEDIUM,1.5854254751371384,-0.5749855566937618
2911-UREFD,Female,0,Yes,No,39,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,55.9,2184.35,Yes,1,4667.65,182393.225,37–48m,1,0,0,1,1,1,4,0,1,116.69125,1,Persona B,Price-Sensitive Churners,HIGH,0.2859111532206689,-0.07898254785945606
3744-ZRRDZ,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.35,1852.85,Yes,1,6876.224999999999,154712.975,19–24m,0,0,1,0,0,0,1,0,2,312.55568181818177,1,Persona B,Price-Sensitive Churners,HIGH,-0.20823911233495224,1.1517492815411488
5673-TIYIB,Male,0,No,No,2,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),40.4,77.15,Yes,1,3373.4,6442.025000000001,0–6m,0,1,1,1,0,0,3,0,1,1124.4666666666667,1,Persona B,Price-Sensitive Churners,HIGH,-1.601963660760364,0.7619881341897317
6551-ZCOTS,Male,1,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.9,847.8,No,0,2079.15,70791.3,25–36m,0,0,0,0,0,0,0,1,0,61.1514705882353,2,Persona D,Loyal High-Value,LOW,-1.5363780659278485,-1.966070172028761
7191-ADRGF,Male,0,Yes,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),54.3,2390.45,No,0,4534.05,199602.575,37–48m,0,0,1,1,1,1,4,2,1,100.75666666666667,0,Persona C,Engaged Mid-Tier,MEDIUM,1.014477770348606,-1.2670949206519764
5018-LXQQG,Female,0,Yes,Yes,30,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.3,1923.5,No,0,5536.05,160612.25,25–36m,1,1,0,0,0,1,3,0,1,178.58225806451614,1,Persona B,Price-Sensitive Churners,HIGH,-0.059548758844030304,0.16533862874008176
6892-BOGQE,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.9,1493.2,No,0,1745.15,124682.2,49–72m,0,0,0,0,0,0,0,2,0,24.238194444444446,2,Persona D,Loyal High-Value,LOW,-0.46153848978783985,-3.106719495865306
1602-IJQQE,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,338.1,Yes,1,6291.724999999999,28231.35,0–6m,0,0,0,0,0,0,0,0,2,1258.3449999999998,3,Persona A,High-Risk New Customers,CRITICAL,-1.481585378044519,1.802248372833709
4628-WQCQQ,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.15,3030.6,Yes,1,7110.025000000001,253055.1,25–36m,0,0,0,1,1,0,2,1,2,197.50069444444446,1,Persona B,Price-Sensitive Churners,HIGH,0.9273438921804585,0.44235617125571
1746-TGTWV,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.35,75.35,No,0,6291.724999999999,6291.724999999999,0–6m,0,0,0,1,0,0,1,0,2,3145.8624999999997,3,Persona A,High-Risk New Customers,CRITICAL,-1.9364782377139842,3.048957303149893
5995-SNNEW,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,2184.85,No,0,8721.575,182434.975,19–24m,0,0,1,1,1,1,4,0,2,363.3989583333334,1,Persona B,Price-Sensitive Churners,HIGH,0.912568803730818,1.67758568885566
8050-WYBND,Female,0,No,Yes,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),49.45,1031.4,No,0,4129.075,86121.90000000001,19–24m,0,0,0,1,1,1,3,1,1,179.525,1,Persona B,Price-Sensitive Churners,HIGH,-0.31755968148328595,-0.4995219670466276
2821-WARNZ,Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.45,921.3,No,0,1624.075,76928.55,49–72m,0,0,0,0,0,0,0,1,0,32.481500000000004,2,Persona D,Loyal High-Value,LOW,-1.30252715753209,-2.2771247562141954
4879-GZLFH,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.15,3875.4,No,0,7694.525000000001,323595.9,37–48m,0,0,0,1,1,1,3,0,2,178.94244186046512,1,Persona B,Price-Sensitive Churners,HIGH,1.279493841433653,1.036171994529984
1644-IRKSF,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,3124.5,Yes,1,7832.3,260895.75,25–36m,0,0,0,1,1,1,3,1,2,230.36176470588236,1,Persona B,Price-Sensitive Churners,HIGH,1.262379146186134,0.6817003971888382
8314-HTWVE,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,144.15,No,0,1657.475,12036.525,7–12m,0,0,0,0,0,0,0,2,0,207.184375,2,Persona D,Loyal High-Value,LOW,-1.9568844527704647,-2.1355071058144492
9402-ROUMJ,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.25,6689.0,No,0,8370.875,558531.5,49–72m,1,1,0,1,0,1,4,1,2,123.10110294117646,0,Persona C,Engaged Mid-Tier,MEDIUM,3.0298136330306042,0.26411783601070987
2507-QZPQS,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.7,1451.1,No,0,7990.95,121166.85,13–18m,0,1,1,0,0,1,3,0,2,499.434375,1,Persona B,Price-Sensitive Churners,HIGH,0.20348440009326507,1.6827185952673558
7159-NOKYQ,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,93.15,6368.2,No,0,7778.025000000001,531744.7,49–72m,0,0,1,1,0,1,3,2,2,114.3827205882353,0,Persona C,Engaged Mid-Tier,MEDIUM,2.9262094614584537,-0.4500308816971895
5707-ZMDJP,Male,0,Yes,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,69.7,3729.6,No,0,5819.95,311421.6,49–72m,1,1,1,0,1,0,4,2,1,107.77685185185184,0,Persona C,Engaged Mid-Tier,MEDIUM,1.6752621775434213,-1.1822400943588325
8779-YIQQA,Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,350.1,No,0,1653.3,29233.35,19–24m,0,0,0,0,0,0,0,1,0,75.14999999999999,2,Persona D,Loyal High-Value,LOW,-1.930181646402695,-1.8632140536358872
7136-IHZJA,Female,0,Yes,Yes,40,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.35,2847.2,No,0,5957.724999999999,237741.2,37–48m,1,1,1,0,0,1,4,0,1,145.3103658536585,1,Persona B,Price-Sensitive Churners,HIGH,0.6471906963778037,0.13807207965352242
8966-OIQHG,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.75,452.35,No,0,1732.625,37771.225,19–24m,0,0,0,0,0,0,0,1,0,75.33152173913044,2,Persona D,Loyal High-Value,LOW,-1.8771074445984424,-1.8644036675353406
7074-STDCN,Male,0,No,No,39,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.6,1494.5,No,0,3390.1,124790.75,37–48m,0,1,0,0,0,1,2,0,1,84.7525,1,Persona B,Price-Sensitive Churners,HIGH,-0.5524823422355433,-0.4461468266655003
3705-PSNGL,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,930.45,Yes,1,1703.4,77692.575,37–48m,0,0,0,0,0,0,0,1,0,37.0304347826087,2,Persona D,Loyal High-Value,LOW,-1.3593155502751548,-2.20742043070359
8739-QOTTN,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,41.85,No,0,1699.225,3494.475,0–6m,0,0,0,0,0,0,0,0,0,566.4083333333333,2,Persona D,Loyal High-Value,LOW,-2.7832892695771494,-0.7590947004641523
1399-OUPJN,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1272.05,No,0,1649.125,106216.175,49–72m,0,0,0,0,0,0,0,2,0,28.433189655172413,2,Persona D,Loyal High-Value,LOW,-0.7727113100245621,-2.9304714071572007
0277-BKSQP,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.4,475.1,No,0,4542.4,39670.85,7–12m,0,0,0,0,1,0,1,0,1,504.71111111111105,1,Persona B,Price-Sensitive Churners,HIGH,-1.5217880453884196,0.3691887809501506
6502-HCJTI,Male,1,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.7,673.1,Yes,1,7907.45,56203.85,7–12m,1,0,1,0,0,1,3,0,2,988.43125,1,Persona B,Price-Sensitive Churners,HIGH,-0.27859423648002246,2.0820806466373223
2606-RMDHZ,Male,0,No,No,6,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.5,208.7,Yes,1,2546.75,17426.45,0–6m,0,0,1,0,0,0,1,0,1,363.82142857142856,1,Persona B,Price-Sensitive Churners,HIGH,-1.8859942758791652,-0.03189575776622084
5774-XZTQC,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,150.75,No,0,1707.575,12587.625,7–12m,0,0,0,0,0,0,0,0,0,213.446875,2,Persona D,Loyal High-Value,LOW,-2.55984093811826,-1.0381292055956546
2676-SSLTO,Male,0,No,No,49,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),66.15,3199.0,No,0,5523.525000000001,267116.5,49–72m,0,1,0,0,1,0,2,2,1,110.47050000000002,0,Persona C,Engaged Mid-Tier,MEDIUM,0.9460938716485734,-1.30709951930844
6266-QHOJZ,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,89.85,5844.65,No,0,7502.474999999999,488028.275,49–72m,1,1,1,0,0,0,3,1,2,113.67386363636363,0,Persona C,Engaged Mid-Tier,MEDIUM,2.424182245910225,0.07987455096961528
7269-JISCY,Female,0,No,No,55,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),45.05,2462.6,No,0,3761.675,205627.1,49–72m,0,0,0,0,0,0,0,1,1,67.17276785714286,2,Persona D,Loyal High-Value,LOW,-0.17557229781491154,-1.3021363009347362
0363-SVHYR,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.85,6263.8,No,0,7251.974999999999,523027.3,49–72m,1,1,1,1,1,1,6,2,1,100.721875,0,Persona C,Engaged Mid-Tier,MEDIUM,3.2835398343911,-1.0838691935327833
8547-NSBBO,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,96.75,3403.4,No,0,8078.625,284183.9,25–36m,1,1,1,1,0,0,4,0,2,224.40625,1,Persona B,Price-Sensitive Churners,HIGH,1.3416855443373703,1.3007245276850379
8258-GSTJK,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.0,237.75,Yes,1,6429.5,19852.125,0–6m,0,0,0,0,0,0,0,0,2,1607.375,3,Persona A,High-Risk New Customers,CRITICAL,-1.6090942044714487,2.0509318874479514
6861-OKBCE,Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.1,221.35,Yes,1,1678.35,18482.725,7–12m,0,0,0,0,0,0,0,0,0,139.86249999999998,2,Persona D,Loyal High-Value,LOW,-2.4555578820951824,-1.1419565764035053
9940-RHLFB,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.3,75.3,Yes,1,6287.55,6287.55,0–6m,0,0,0,1,0,0,1,0,2,3143.775,3,Persona A,High-Risk New Customers,CRITICAL,-1.9364928490057283,3.046977052995673
6591-QGOYB,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.65,1672.1,No,0,8905.275,139620.35,13–18m,1,1,1,1,1,0,5,0,2,494.73749999999995,1,Persona B,Price-Sensitive Churners,HIGH,0.924798648210989,1.946164400506459
9070-BCKQP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.15,7881.2,No,0,9197.525,658080.2,49–72m,1,1,0,1,1,1,5,2,2,125.99349315068493,0,Persona C,Engaged Mid-Tier,MEDIUM,4.067564959867578,-0.15143504227728516
6421-SZVEM,Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.85,2320.8,No,0,6917.974999999999,193786.8,25–36m,1,0,0,0,0,1,2,1,2,238.5508620689655,1,Persona B,Price-Sensitive Churners,HIGH,0.6008886810515315,0.5392974656604216
1328-EUZHC,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,370.5,No,0,1678.35,30936.75,13–18m,0,0,0,0,0,0,0,2,0,88.33421052631579,2,Persona D,Loyal High-Value,LOW,-1.6729638255718233,-2.35380968399731
2995-UPRYS,Female,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.2,4062.2,Yes,1,8283.2,339193.7,37–48m,0,1,1,0,1,1,4,1,2,202.02926829268296,0,Persona C,Engaged Mid-Tier,MEDIUM,1.9229305080747678,0.7022284339043252
8878-RYUKI,Female,0,No,No,52,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,3043.7,No,0,4964.075,254148.95,49–72m,0,0,0,1,0,1,2,0,1,93.66179245283018,1,Persona B,Price-Sensitive Churners,HIGH,0.27045168130912406,-0.36694902294542
9633-DENPU,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.6,2723.4,No,0,4893.1,227403.9,37–48m,0,0,1,0,1,0,2,0,1,101.93958333333335,1,Persona B,Price-Sensitive Churners,HIGH,0.09662520582928644,-0.30208404770622804
7811-JIVPF,Female,0,No,No,23,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),49.7,1081.25,No,0,4149.95,90284.375,19–24m,0,0,0,1,0,0,1,0,1,172.91458333333333,1,Persona B,Price-Sensitive Churners,HIGH,-1.0800538139153475,-0.1090022080502766
7113-HIPFI,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.85,4097.05,No,0,5498.474999999999,342103.675,49–72m,1,1,1,1,0,0,4,2,1,82.06679104477611,0,Persona C,Engaged Mid-Tier,MEDIUM,1.9435056667109356,-1.4334175381916485
8541-QVFKM,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,632.2,No,0,6137.25,52788.7,7–12m,0,0,0,0,0,0,0,0,2,681.9166666666666,1,Persona B,Price-Sensitive Churners,HIGH,-1.189360748752869,1.370723290903405
6686-YPGHK,Male,1,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.5,4042.3,Yes,1,7139.25,337532.05,37–48m,1,0,0,0,0,1,2,0,2,148.734375,1,Persona B,Price-Sensitive Churners,HIGH,1.081463127807447,0.7829623512370513
1383-EZRWL,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,164.85,Yes,1,1674.175,13764.975,7–12m,0,0,0,0,0,0,0,0,0,209.271875,2,Persona D,Loyal High-Value,LOW,-2.560568252776742,-1.046705243649072
9258-CNWAC,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),113.65,8166.8,No,0,9489.775,681927.8,49–72m,1,1,1,1,1,1,6,2,2,131.80243055555556,0,Persona C,Engaged Mid-Tier,MEDIUM,4.404689437986524,-0.01997996642546115
5371-VYLSX,Female,1,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.4,4113.7,No,0,6963.900000000001,343493.95,49–72m,1,0,1,0,0,0,2,0,2,136.54705882352943,1,Persona B,Price-Sensitive Churners,HIGH,1.1264220346312181,0.7038465685143722
6374-AFWOX,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.65,3047.15,No,0,5481.775000000001,254437.025,37–48m,1,1,1,1,0,0,4,2,1,116.63351063829788,0,Persona C,Engaged Mid-Tier,MEDIUM,1.342165274335125,-1.1305786512262883
4759-TRPLW,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,70.4,Yes,1,5878.400000000001,5878.400000000001,0–6m,0,0,0,0,0,0,0,0,2,2939.2000000000003,3,Persona A,High-Risk New Customers,CRITICAL,-2.1836475581840484,2.784189125086043
